Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,application_method (product.metafields.custom.application_method),backing_plate_thread (product.metafields.custom.backing_plate_thread),badge_text (product.metafields.custom.badge_text),biodegradable (product.metafields.custom.biodegradable),brand (product.metafields.custom.brand),compatible_chemicals (product.metafields.custom.compatible_chemicals),concentrate_or_rtu (product.metafields.custom.concentrate_or_rtu),coverage (product.metafields.custom.coverage),delivery_format (product.metafields.custom.delivery_format),dilution_ratio (product.metafields.custom.dilution_ratio),featured_collection_slot (product.metafields.custom.featured_collection_slot),fit_type (product.metafields.custom.fit_type),fragrance_family (product.metafields.custom.fragrance_family),intensity_level (product.metafields.custom.intensity_level),material_composition (product.metafields.custom.material_composition),orbit_size (product.metafields.custom.orbit_size),pad_cut_level (product.metafields.custom.pad_cut_level),pad_diameter (product.metafields.custom.pad_diameter),pad_material (product.metafields.custom.pad_material),pad_size_compatibility (product.metafields.custom.pad_size_compatibility),ph_level (product.metafields.custom.ph_level),power_source (product.metafields.custom.power_source),pro_tip (product.metafields.custom.pro_tip),psi_rating (product.metafields.custom.psi_rating),recommended_pairing (product.metafields.custom.recommended_pairing),related_products (product.metafields.custom.related_products),reviews (product.metafields.custom.reviews),safe_surfaces (product.metafields.custom.safe_surfaces),scent (product.metafields.custom.scent),sds_url (product.metafields.custom.sds_url),size_guide_url (product.metafields.custom.size_guide_url),snippet (product.metafields.custom.snippet),tank_capacity (product.metafields.custom.tank_capacity),use_case (product.metafields.custom.use_case),video_url (product.metafields.custom.video_url),Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
5-gallon-drum-pump,Plastic Pump,"<p>RCP's 5 Gallon Drum Pump is designed to efficiently pump out liquid with ease and reliability, making it a must-have for any detailing operation. Crafted from durable plastic, it features a 33.5"" tube length that's ideal for safely extracting chemicals and detailing fluids from standard 5-gallon drums. Trusted by professionals since 1989, RCP America builds this pump to deliver consistent, dependable performance that complements our full range of detailing products. Perfect for maintaining safety and precision in your workflow, it gives you controlled, clean dispensing every time. Paired with our cube accessories and drum wrench, this pump keeps your chemical handling efficient and worry-free.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning",,,TRUE,Title,Default Title,,,,,,,,'160145,0,shopify,10,deny,manual,18.19,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_da1cdd10edd14410884b9603702965f5_mv2.png?v=1781634063,1,5 GALLON DRUM PUMP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic 5-Gallon Dispensing Pump,,,,,,g,,,active
5-gallon-drum-pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_f315648d1b3c4adf9d2a0d517e6eb919_mv2.png?v=1781634063,2,5 GALLON DRUM PUMP - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terry-towels,10 LB BOX Terry Towels,"<p>RCP's Terry Towels are a must-have workhorse for everyday detailing tasks, from drying and buffing to applying product and general shop cleanup. Sold in a convenient 10 lb box and sized at a generous 24"" x 21"", they give you a deep stack of dependable towels ready for whatever the day throws at you. The absorbent terry weave soaks up water and wipes away product efficiently for clean, consistent results. Their durable construction holds up wash after wash, making them an economical staple for any bay or garage. Paired with our microfiber towels and applicators, these terry towels keep your detailing routine running smoothly.</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Shop Towels & General-Purpose Cleaning Cloths,,,TRUE,Size,10 Lbs,,,,,,,,TY110,0,shopify,10,deny,manual,59.79,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_a56688194255441f94a84370cdceef80_mv2_e17e9d87-c76a-4b09-850a-81c4f7ecbe88.png?v=1781634062,1,TERRY TOWELS,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bulk Terry Cleaning Towels,,,,,,g,,,active
terry-towels,,,,,,,,,25 Lbs,,,,,,,,TY125,0,shopify,10,deny,manual,150.79,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
suede-ceramic-applicator,SUEDE CERAMIC APPLICATOR,"<p>RCP's Suede Ceramic Applicator is a must-have for laying down ceramic coatings, sealants, and boost sprays with smooth, even precision. Measuring a compact 3.5"" x 1.5"" x 1"", it fits comfortably in your hand and wraps easily around a coating block for controlled, professional application. The soft suede face spreads coating thinly and uniformly, helping you avoid high spots and achieve the flawless, streak-free finish ceramic products demand. Using a fresh applicator surface for each coating job keeps your work clean and consistent. Paired with our ceramic coatings, microfiber towels, and React Ceramic Soap, this applicator takes your detailing experience to the next level.</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Shop Towels & General-Purpose Cleaning Cloths,,,TRUE,Title,Default Title,,,,,,,,MSA-944,0,shopify,10,deny,manual,6.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_62648cc7ca474804b6d748eaa38f31db_mv2_d3e71b14-3e24-48be-baff-10afe3977435.png?v=1781634058,1,SUEDE CERAMIC APPLICATOR,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suede Ceramic Coating Applicator,,,,,,g,,,active
jumbo-purple-clay-bar,JUMBO PURPLE CLAY BAR,"<p>RCP's Jumbo Purple Clay Bar is a must-have for decontaminating paint, glass, and metal before polishing, waxing, or applying a ceramic coating. This generously sized bar glides across the surface to pull out embedded contaminants like industrial fallout, brake dust, and overspray that washing alone leaves behind. Used with a quality clay lubricant after a thorough wash, it leaves your paint feeling glass-smooth and ready to accept protection. The jumbo size gives you plenty of clay to work large vehicles or multiple jobs before it's spent. Paired with our soaps, drying towels, and your favorite RCP wax or coating, this clay bar takes your decontamination process to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Car Wash Solutions",,,TRUE,Title,Default Title,,,,,,,,HT-12BU,0,shopify,10,deny,manual,63.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_de7f239d32da411892c4c953b650bae0_mv2_98cc041d-e2c9-4e5e-a830-9300a6f1417f.png?v=1781634061,1,JUMBO PURPLE CLAY BAR,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jumbo Detailing Clay Bar,,,,,,g,,,active
hand-soap,Magic RCP Hand Soap 3.55l,"<p>RCP's Magic Hand Soap is a must-have for any detailing shop, garage, or wash bay where hands get dirty and need to come clean fast. This 3.5 L bottle delivers plenty of soap to power through grease, grime, and stubborn chemical residue that ordinary cleansers leave behind. Its effective formula cuts through tough shop soils while remaining practical for frequent daily use throughout a busy workday. The large size keeps your wash station well stocked so you and your crew always have soap on hand. Paired with our hand soap dispenser, it keeps your shop clean, professional, and ready for the next job.</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > All-Purpose Cleaners,,,TRUE,Size,3.5 L,,,,,,,,'2358832,0,shopify,10,deny,manual,40.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_640e6134b2054606bc11f9d9d645e634_mv2_8aa5855d-b2ed-4491-ba41-822c07175ec8.png?v=1781634061,1,HAND SOAP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heavy-Duty Shop Hand Soap,,,,,,g,,,active
hand-soap,,,,,,,,,2.5 L,,,,,,,,'2358831,0,shopify,10,deny,manual,46.79,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_b763f1bf546e418f8e09ca1905eb027a_mv2.png?v=1781634061,2,HAND SOAP - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
deluxe-air-blow-gun-4,"DELUXE AIR BLOW GUN 4""","<p>RCP's Deluxe Air Blow Gun 4"" is a must-have for clearing water, dust, and debris from the spots a towel just can't reach. Connected to your air compressor, it sends a focused blast of air into panel gaps, emblems, grilles, mirrors, door jambs, and wheels to chase out trapped water after a wash. The 4"" nozzle gives you precise, controlled airflow for drying intricate areas without leaving spots or streaks behind. Its handy design makes it a fast, satisfying way to finish a detail and prevent drips from sneaking out later. Paired with our drying towels and detailing accessories, this blow gun takes your finishing process to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning",,,TRUE,Title,Default Title,,,,,,,,AST1717,0,shopify,10,deny,manual,48.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_c0e32f4bd6094dd497940e6aa08117bc_mv2_744b71bc-32bd-4f7f-9b19-354130cb291d.png?v=1781634056,1,"DELUXE AIR BLOW GUN 4""",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deluxe Air Blow Gun,,,,,,g,,,active
deluxe-air-blow-gun-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_6a7748030159418fbc76240cce85800c_mv2_35ecb3cc-3a80-4aaa-98fb-22d61b318559.png?v=1781634056,2,"DELUXE AIR BLOW GUN 4"" - image 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-gallon-cube-lid,5 GAL Cube Cap/lid,"<p>RCP's 5 Gal Cube Cap/Lid is a must-have replacement for keeping your 5-gallon cube containers sealed tight and ready to dispense. Sized to fit standard cube containers measuring 10"" x 15"" x 12"", it secures your chemicals and soaps against spills, leaks, and evaporation between uses. A snug, reliable seal protects product quality and keeps your shop clean and organized. Keeping spare caps on hand means a worn or missing lid never slows down your chemical handling. Paired with our cube spouts, cap wrench, and drum pumps, this lid keeps your bulk chemical storage neat and efficient.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning",,,TRUE,Title,Default Title,,,,,,,,CLP10,0,shopify,10,deny,manual,2.59,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_91e9b97dc54d4d1ca7def1eff7110ead_mv2_f3e1e6cb-b93c-4de4-8cba-8cb6e89d3584.png?v=1781634059,1,5 GALLON CUBE LID,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Gallon Cube Cap Lid,,,,,,g,,,active
huck-window-towels,Window Towels - Blue/green 10# BAG,"<p>RCP's Huck Window Towels are a must-have for streak-free glass and mirror cleaning across every detail. Made from durable, lint-resistant huck material in a handy 22"" x 15"" size, they wipe glass clean and clear without leaving fibers behind. Their absorbent surface buffs away cleaner and water spots for the crisp, smudge-free windows that set a finished detail apart. Sold by the 10 lb box, you get a generous supply of towels ready for daily professional use. Paired with our glass cleaner and microfiber towels, these huck towels take your window detailing to the next level.</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Shop Towels & General-Purpose Cleaning Cloths,,,TRUE,Title,Default Title,,,,,,,,OR110,0,shopify,10,deny,manual,72.79,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_4815d50f7e514c27a4a1aa0d100ae31a_mv2_98155ee4-d9b5-46f0-8cf7-96c0e367e5de.png?v=1781634058,1,HUCK WINDOW TOWELS,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lint-Free Window Cleaning Towels,,,,,,g,,,active
hand-soap-dispenser,Magic Hand Soap Dispenser 2.5,"<p>RCP's Magic Hand Soap Dispenser is a must-have for keeping your shop's hand-cleaning station tidy, accessible, and ready to go. Designed to hold and dispense our 2.5 L Magic Hand Soap, it puts grease-cutting cleansing power right at the sink for you and your crew. Its convenient pump action delivers a controlled amount of soap with each use, cutting down on waste and mess throughout a busy day. Mounting it at your wash-up area keeps soap within easy reach so clean hands are never more than a pump away. Paired with our Magic Hand Soap refills, this dispenser keeps your shop clean and professional.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning",,,TRUE,Size,2.5 L,,,,,,,,DSP1-JS25,0,shopify,10,deny,manual,23.39,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_372480c86f0d4e80bc828ba343335989_mv2_17fa7386-c873-453a-8c12-ee296cecc01e.png?v=1781634057,1,HAND SOAP DISPENSER,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wall-Mount Hand Soap Dispenser,,,,,,g,,,active
hand-soap-dispenser,,,,,,,,,3.5 L,,,,,,,,DSP1-JS35,0,shopify,10,deny,manual,41.59,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_2bb72e1596964b6d9219bcc6146e8b27_mv2_d6d108ae-1492-423d-bc84-d562835fdde5.png?v=1781634057,2,HAND SOAP DISPENSER - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
vacuum-hose-kit,Vacuum Hose KIT,"<p>RCP's Vacuum Hose Kit is a must-have for reaching deep into interiors and pulling out the dirt, crumbs, and debris that hide in every crevice. The 10-foot hose gives you plenty of reach to work entire vehicle interiors, trunks, and cargo areas without constantly moving your machine. Included nozzles let you switch between wide pickup and tight detail work so you can clean carpets, seats, vents, and door pockets with ease. Its convenient kit format gives you everything you need to get vacuuming right out of the box. Paired with our interior cleaners and detailing brushes, this hose kit takes your interior detailing to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning",,,TRUE,Title,Default Title,,,,,,,,M100-P,0,shopify,10,deny,manual,83.19,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_d58667e43c77416997f5a7ce7c079fbb_mv2_77ffbab6-0d71-41b2-b3a6-8016149e1553.png?v=1781634053,1,VACUUM HOSE KIT,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailing Vacuum Hose Kit,,,,,,g,,,active
rcp-america-shirt,RCP AMERICA SHIRT,"<p>Show off your appreciation and become a representative of the best detailing company around with RCP's America Shirt. Designed for professionals who value quality and excellence, this shirt symbolizes your connection to a trusted leader in the detailing industry since 1989. Crafted for comfort and durability, it embodies RCP America's commitment to providing top-tier products and chemicals. Wear it proudly and showcase your dedication to a brand that stands for innovation and reliability. Elevate your professional image while supporting a company that delivers unmatched expertise and service.</p>",RCP America,Apparel & Accessories > Clothing,Apparel,"Apparel, apparel homepage, Shirts",TRUE,Size,Large,,Design,Blue with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_8f7ebc8ed20b4c4c95fbfede5d1150a5_mv2.jpg?v=1781634045,1,RCP AMERICA SHIRT,FALSE,,,,,,,,,,,,,,Unisex,,,,,,,,,,,,,,,,,,,,RCP America Branded Shirt,,"DIY Home Use
Mobile Detailer",,,,g,,,active
rcp-america-shirt,,,,,,,,,4XL,,,Blue with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_a9978e8972034782a2d3045c8e1c2dea_mv2_b6ed225b-596e-4d7b-8c9b-57fde96f1c03.png?v=1781634045,2,RCP AMERICA SHIRT - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XL,,,Black Cityscape,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_24786e72c72446df9ffea603edcc5f64_mv2.png?v=1781634045,3,RCP AMERICA SHIRT - image 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,5XL,,,Grey with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_974f0aa4498b4711bf3a793721d8d9d0_mv2_86ef81c2-e893-48b7-be2e-aae74dc4c189.png?v=1781634045,4,RCP AMERICA SHIRT - image 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Large,,,Grey with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_fad71c7ccbd74357bd26d0a178f338c2_mv2_ae925842-0d5a-4ff2-8876-70b1173a19de.png?v=1781634044,5,RCP AMERICA SHIRT - image 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Small,,,Black with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_5568bc8dae5e48d29881f05a32c4de85_mv2_ac091790-2973-4a09-a9a8-c9f59c289393.png?v=1781634045,6,RCP AMERICA SHIRT - image 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,4XL,,,Grey with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_d8deb8e474c340378fb3390afeea99b1_mv2.png?v=1781634045,7,RCP AMERICA SHIRT - image 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XL,,,Blue with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_02c16182df084972b0aece3657571529_mv2_21734a3a-fad5-4aea-9677-defca621dd88.png?v=1781634045,8,RCP AMERICA SHIRT - image 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XL,,,Black with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_61eb64a35bda488786fb136daab85be2_mv2.png?v=1781634045,9,RCP AMERICA SHIRT - image 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Large,,,Black with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXL,,,Black with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXXL,,,Black with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Small,,,Black Cityscape,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Medium,,,Black Cityscape,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXL,,,Grey with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Medium,,,Black with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,4XL,,,Black with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XL,,,Black with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,5XL,,,Black with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXXL,,,Blue with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Medium,,,Blue with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXL,,,Blue with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXXL,,,Black with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXL,,,Black Cityscape,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Small,,,Blue with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Medium,,,Black with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,4XL,,,Black Cityscape,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XL,,,Grey with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,Large,,,Black Cityscape,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXL,,,Black with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,5XL,,,Black Cityscape,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,5XL,,,Blue with Red Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
rcp-america-shirt,,,,,,,,,XXXL,,,Grey with Truck,,,,,,0,shopify,0,deny,manual,26.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
